bet_type,data_status,payout_per_100_yen,payout_popularity,race_date,race_id,source_url,winning_selection
複勝,QUARANTINED_HTML:track_condition,190,2,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,10
複勝,QUARANTINED_HTML:track_condition,440,8,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,6
枠連,QUARANTINED_HTML:track_condition,1010,3,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5-7
ワイド,QUARANTINED_HTML:track_condition,620,7,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5-10
ワイド,QUARANTINED_HTML:track_condition,1580,22,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5-6
ワイド,QUARANTINED_HTML:track_condition,1400,19,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,6-10
馬連,QUARANTINED_HTML:track_condition,1510,8,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5-10
馬単,QUARANTINED_HTML:track_condition,3010,14,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5-10
3連複,QUARANTINED_HTML:track_condition,7730,33,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5-6-10
3連単,QUARANTINED_HTML:track_condition,29790,122,2026-08-02,pw01sde1004202602040220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040220260802%2F43,5-10-6
単勝,PASS_HTML,950,4,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3
複勝,PASS_HTML,310,5,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3
複勝,PASS_HTML,5430,17,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,4
複勝,PASS_HTML,140,1,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,7
枠連,PASS_HTML,73240,36,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,2-2
ワイド,PASS_HTML,24960,85,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3-4
ワイド,PASS_HTML,570,4,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3-7
ワイド,PASS_HTML,14600,66,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,4-7
馬連,PASS_HTML,106250,83,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3-4
馬単,PASS_HTML,185000,141,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3-4
3連複,PASS_HTML,84360,140,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3-4-7
3連単,PASS_HTML,851450,952,2026-08-02,pw01sde1004202602040520260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040520260802%2F62,3-4-7
単勝,QUARANTINED_HTML:track_condition,260,1,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,9
複勝,QUARANTINED_HTML:track_condition,160,2,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,9
複勝,QUARANTINED_HTML:track_condition,180,3,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,8
複勝,QUARANTINED_HTML:track_condition,260,5,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,10
枠連,QUARANTINED_HTML:track_condition,790,3,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,5-5
ワイド,QUARANTINED_HTML:track_condition,420,4,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,8-9
ワイド,QUARANTINED_HTML:track_condition,740,9,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,9-10
ワイド,QUARANTINED_HTML:track_condition,630,7,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,8-10
馬連,QUARANTINED_HTML:track_condition,870,1,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,8-9
馬単,QUARANTINED_HTML:track_condition,1340,1,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,9-8
3連複,QUARANTINED_HTML:track_condition,2250,6,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,8-9-10
3連単,QUARANTINED_HTML:track_condition,6290,4,2026-08-02,pw01sde1004202602040420260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040420260802%2FAD,9-8-10
単勝,QUARANTINED_HTML:track_condition,520,3,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1
複勝,QUARANTINED_HTML:track_condition,170,3,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1
複勝,QUARANTINED_HTML:track_condition,170,2,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,10
複勝,QUARANTINED_HTML:track_condition,240,5,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,5
枠連,QUARANTINED_HTML:track_condition,1050,5,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1-6
ワイド,QUARANTINED_HTML:track_condition,460,2,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1-10
ワイド,QUARANTINED_HTML:track_condition,990,12,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1-5
ワイド,QUARANTINED_HTML:track_condition,880,10,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,5-10
馬連,QUARANTINED_HTML:track_condition,1090,2,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1-10
馬単,QUARANTINED_HTML:track_condition,2330,4,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1-10
3連複,QUARANTINED_HTML:track_condition,3730,8,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1-5-10
3連単,QUARANTINED_HTML:track_condition,16240,35,2026-08-02,pw01sde1004202602040620260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040620260802%2F17,1-10-5
単勝,PASS_HTML,270,1,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,6
複勝,PASS_HTML,160,1,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,6
複勝,PASS_HTML,1280,14,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,11
複勝,PASS_HTML,720,10,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,4
枠連,PASS_HTML,2750,11,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,3-6
ワイド,PASS_HTML,4190,39,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,6-11
ワイド,PASS_HTML,2000,22,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,4-6
ワイド,PASS_HTML,16370,88,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,4-11
馬連,PASS_HTML,14560,34,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,6-11
馬単,PASS_HTML,22080,61,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,6-11
3連複,PASS_HTML,92420,193,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,4-6-11
3連単,PASS_HTML,462350,912,2026-08-02,pw01sde1004202602040720260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040720260802%2FCC,6-11-4
単勝,PASS_HTML,2850,9,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,4
複勝,PASS_HTML,580,8,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,4
複勝,PASS_HTML,350,6,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,1
複勝,PASS_HTML,180,2,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,8
枠連,PASS_HTML,6820,21,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,1-3
ワイド,PASS_HTML,3340,36,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,1-4
ワイド,PASS_HTML,1940,19,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,4-8
ワイド,PASS_HTML,730,7,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,1-8
馬連,PASS_HTML,12280,36,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,1-4
馬単,PASS_HTML,28180,81,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,4-1
3連複,PASS_HTML,13740,51,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,1-4-8
3連単,PASS_HTML,133640,411,2026-08-02,pw01sde1004202602040820260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040820260802%2F81,4-1-8
単勝,QUARANTINED_HTML:track_condition,2610,9,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,6
複勝,QUARANTINED_HTML:track_condition,490,8,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,6
複勝,QUARANTINED_HTML:track_condition,140,1,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,13
複勝,QUARANTINED_HTML:track_condition,180,3,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,2
枠連,QUARANTINED_HTML:track_condition,820,2,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,4-7
ワイド,QUARANTINED_HTML:track_condition,1770,22,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,6-13
ワイド,QUARANTINED_HTML:track_condition,1850,24,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,2-6
ワイド,QUARANTINED_HTML:track_condition,550,3,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,2-13
馬連,QUARANTINED_HTML:track_condition,6660,23,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,6-13
馬単,QUARANTINED_HTML:track_condition,13720,50,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,6-13
3連複,QUARANTINED_HTML:track_condition,9610,32,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,2-6-13
3連単,QUARANTINED_HTML:track_condition,93320,327,2026-08-02,pw01sde1004202602040920260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602040920260802%2F36,6-13-2
単勝,QUARANTINED_HTML:track_condition,1460,5,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,4
複勝,QUARANTINED_HTML:track_condition,470,6,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,4
複勝,QUARANTINED_HTML:track_condition,530,8,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,11
複勝,QUARANTINED_HTML:track_condition,510,7,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,3
枠連,QUARANTINED_HTML:track_condition,6430,18,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,3-7
ワイド,QUARANTINED_HTML:track_condition,4440,41,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,4-11
ワイド,QUARANTINED_HTML:track_condition,3320,30,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,3-4
ワイド,QUARANTINED_HTML:track_condition,4500,42,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,3-11
馬連,QUARANTINED_HTML:track_condition,17960,43,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,4-11
馬単,QUARANTINED_HTML:track_condition,29760,75,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,4-11
3連複,QUARANTINED_HTML:track_condition,71360,161,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,3-4-11
3連単,QUARANTINED_HTML:track_condition,321520,725,2026-08-02,pw01sde1004202602041020260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041020260802%2F2B,4-11-3
単勝,PASS_HTML,840,4,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13
複勝,PASS_HTML,190,4,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13
複勝,PASS_HTML,110,1,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,14
複勝,PASS_HTML,130,2,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,15
枠連,PASS_HTML,250,1,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,7-7
ワイド,PASS_HTML,370,2,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13-14
ワイド,PASS_HTML,450,4,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13-15
ワイド,PASS_HTML,210,1,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,14-15
馬連,PASS_HTML,840,2,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13-14
馬単,PASS_HTML,2480,6,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13-14
3連複,PASS_HTML,860,1,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13-14-15
3連単,PASS_HTML,5600,6,2026-08-02,pw01sde1004202602041220260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041220260802%2F95,13-14-15
単勝,PASS_HTML,280,1,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,13
複勝,PASS_HTML,140,2,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,13
複勝,PASS_HTML,130,1,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,12
複勝,PASS_HTML,570,10,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,4
枠連,PASS_HTML,240,1,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,7-8
ワイド,PASS_HTML,250,1,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,12-13
ワイド,PASS_HTML,2050,24,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,4-13
ワイド,PASS_HTML,1760,21,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,4-12
馬連,PASS_HTML,530,1,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,12-13
馬単,PASS_HTML,1060,2,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,13-12
3連複,PASS_HTML,5000,14,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,4-12-13
3連単,PASS_HTML,17810,47,2026-08-02,pw01sde1004202602041120260802,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602041120260802%2FE0,13-12-4
単勝,PASS_HTML,590,3,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7
複勝,PASS_HTML,180,3,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7
複勝,PASS_HTML,140,2,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,8
複勝,PASS_HTML,400,6,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,10
枠連,PASS_HTML,850,2,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7-7
ワイド,PASS_HTML,350,3,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7-8
ワイド,PASS_HTML,1520,18,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7-10
ワイド,PASS_HTML,780,9,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,8-10
馬連,PASS_HTML,760,3,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7-8
馬単,PASS_HTML,1600,6,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7-8
3連複,PASS_HTML,4430,14,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7-8-10
3連単,PASS_HTML,17360,60,2026-08-01,pw01sde1007202602030120260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030120260801%2F3C,7-8-10
単勝,PASS_HTML,140,1,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,11
複勝,PASS_HTML,110,1,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,11
複勝,PASS_HTML,230,5,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,2
複勝,PASS_HTML,200,2,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,5
枠連,PASS_HTML,550,4,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,1-6
ワイド,PASS_HTML,620,6,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,2-11
ワイド,PASS_HTML,290,2,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,5-11
ワイド,PASS_HTML,1570,18,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,2-5
馬連,PASS_HTML,1360,6,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,2-11
馬単,PASS_HTML,1760,6,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,11-2
3連複,PASS_HTML,3190,13,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,2-5-11
3連単,PASS_HTML,9470,25,2026-08-01,pw01sde1007202602030320260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030320260801%2FA6,11-2-5
単勝,PASS_HTML,440,2,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,8
複勝,PASS_HTML,150,2,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,8
複勝,PASS_HTML,130,1,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,13
複勝,PASS_HTML,190,4,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,6
枠連,PASS_HTML,430,1,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,6-8
ワイド,PASS_HTML,390,2,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,8-13
ワイド,PASS_HTML,510,5,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,6-8
ワイド,PASS_HTML,640,8,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,6-13
馬連,PASS_HTML,880,1,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,8-13
馬単,PASS_HTML,2040,4,2026-08-01,pw01sde1007202602030220260801,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202602030220260801%2FF1,8-13
