bet_type,data_status,payout_per_100_yen,payout_popularity,race_date,race_id,source_url,winning_selection
ワイド,QUARANTINED_HTML:track_condition,1300,18,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,10-12
ワイド,QUARANTINED_HTML:track_condition,2650,27,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,2-12
ワイド,QUARANTINED_HTML:track_condition,610,7,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,2-10
馬連,QUARANTINED_HTML:track_condition,4480,17,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,10-12
馬単,QUARANTINED_HTML:track_condition,11510,39,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,12-10
3連複,QUARANTINED_HTML:track_condition,10210,33,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,2-10-12
3連単,QUARANTINED_HTML:track_condition,104850,270,2026-08-16,pw01sde1001202601081020260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081020260816%2F36,12-10-2
単勝,PASS_HTML,120,1,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2
複勝,PASS_HTML,110,1,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2
複勝,PASS_HTML,140,2,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,12
複勝,PASS_HTML,270,6,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,13
枠連,PASS_HTML,340,1,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2-7
ワイド,PASS_HTML,200,1,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2-12
ワイド,PASS_HTML,450,4,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2-13
ワイド,PASS_HTML,930,11,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,12-13
馬連,PASS_HTML,360,1,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2-12
馬単,PASS_HTML,390,1,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2-12
3連複,PASS_HTML,1490,3,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2-12-13
3連単,PASS_HTML,2610,2,2026-08-16,pw01sde1001202601081220260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601081220260816%2FA0,2-12-13
単勝,PASS_HTML,550,2,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,10
複勝,PASS_HTML,490,2,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,10
複勝,PASS_HTML,2140,6,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,9
複勝,PASS_HTML,740,4,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,8
枠連,PASS_HTML,5360,13,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,7-7
ワイド,PASS_HTML,1380,13,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,9-10
ワイド,PASS_HTML,650,6,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,8-10
ワイド,PASS_HTML,2350,22,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,8-9
馬連,PASS_HTML,6100,15,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,9-10
馬単,PASS_HTML,10510,24,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,10-9
3連複,PASS_HTML,13350,36,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,8-9-10
3連単,PASS_HTML,75130,159,2026-08-15,pw01sde1004202602070320260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070320260815%2FE2,10-9-8
単勝,PASS_HTML,950,5,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1
複勝,PASS_HTML,400,7,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1
複勝,PASS_HTML,370,6,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,3
複勝,PASS_HTML,690,8,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,10
枠連,PASS_HTML,2070,8,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1-2
ワイド,PASS_HTML,1690,23,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1-3
ワイド,PASS_HTML,3350,31,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1-10
ワイド,PASS_HTML,2620,28,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,3-10
馬連,PASS_HTML,5020,21,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1-3
馬単,PASS_HTML,10020,40,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1-3
3連複,PASS_HTML,28500,76,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1-3-10
3連単,PASS_HTML,171420,439,2026-08-15,pw01sde1004202602070220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070220260815%2F2D,1-3-10
単勝,QUARANTINED_HTML:track_condition,310,1,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,12
複勝,QUARANTINED_HTML:track_condition,130,1,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,12
複勝,QUARANTINED_HTML:track_condition,190,4,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,9
複勝,QUARANTINED_HTML:track_condition,170,3,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,15
枠連,QUARANTINED_HTML:track_condition,370,1,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,5-7
ワイド,QUARANTINED_HTML:track_condition,320,3,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,9-12
ワイド,QUARANTINED_HTML:track_condition,250,2,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,12-15
ワイド,QUARANTINED_HTML:track_condition,400,4,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,9-15
馬連,QUARANTINED_HTML:track_condition,860,3,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,9-12
馬単,QUARANTINED_HTML:track_condition,1360,5,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,12-9
3連複,QUARANTINED_HTML:track_condition,700,1,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,9-12-15
3連単,QUARANTINED_HTML:track_condition,3770,4,2026-08-15,pw01sde1004202602070420260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070420260815%2F97,12-9-15
単勝,PASS_HTML,520,3,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4
複勝,PASS_HTML,220,3,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4
複勝,PASS_HTML,140,1,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,15
複勝,PASS_HTML,240,4,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,7
枠連,PASS_HTML,900,2,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,2-7
ワイド,PASS_HTML,530,2,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4-15
ワイド,PASS_HTML,1040,8,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4-7
ワイド,PASS_HTML,590,3,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,7-15
馬連,PASS_HTML,1470,2,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4-15
馬単,PASS_HTML,3460,6,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4-15
3連複,PASS_HTML,3780,3,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4-7-15
3連単,PASS_HTML,22330,24,2026-08-15,pw01sde1004202602070520260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070520260815%2F4C,4-15-7
単勝,QUARANTINED_HTML:track_condition,1190,7,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7
複勝,QUARANTINED_HTML:track_condition,300,5,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7
複勝,QUARANTINED_HTML:track_condition,1400,12,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,9
複勝,QUARANTINED_HTML:track_condition,520,9,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,10
枠連,QUARANTINED_HTML:track_condition,7100,27,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,4-5
ワイド,QUARANTINED_HTML:track_condition,8230,74,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7-9
ワイド,QUARANTINED_HTML:track_condition,2790,40,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7-10
ワイド,QUARANTINED_HTML:track_condition,9930,79,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,9-10
馬連,QUARANTINED_HTML:track_condition,33620,78,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7-9
馬単,QUARANTINED_HTML:track_condition,61080,146,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7-9
3連複,QUARANTINED_HTML:track_condition,175490,318,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7-9-10
3連単,QUARANTINED_HTML:track_condition,1193640,1923,2026-08-15,pw01sde1004202602070720260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070720260815%2FB6,7-9-10
単勝,PASS_HTML,300,2,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5
複勝,PASS_HTML,120,2,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5
複勝,PASS_HTML,110,1,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,12
複勝,PASS_HTML,650,10,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,11
枠連,PASS_HTML,140,1,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,4-7
ワイド,PASS_HTML,150,1,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5-12
ワイド,PASS_HTML,2260,25,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5-11
ワイド,PASS_HTML,1350,14,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,11-12
馬連,PASS_HTML,210,1,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5-12
馬単,PASS_HTML,540,2,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5-12
3連複,PASS_HTML,3520,9,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5-11-12
3連単,PASS_HTML,10860,27,2026-08-15,pw01sde1004202602070620260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070620260815%2F01,5-12-11
単勝,QUARANTINED_HTML:track_condition,210,1,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,9
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,9
複勝,QUARANTINED_HTML:track_condition,170,3,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,3
複勝,QUARANTINED_HTML:track_condition,490,7,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,5
枠連,QUARANTINED_HTML:track_condition,350,1,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,2-5
ワイド,QUARANTINED_HTML:track_condition,260,1,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,3-9
ワイド,QUARANTINED_HTML:track_condition,970,12,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,5-9
ワイド,QUARANTINED_HTML:track_condition,1670,20,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,3-5
馬連,QUARANTINED_HTML:track_condition,500,1,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,3-9
馬単,QUARANTINED_HTML:track_condition,770,1,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,9-3
3連複,QUARANTINED_HTML:track_condition,3830,11,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,3-5-9
3連単,QUARANTINED_HTML:track_condition,10790,33,2026-08-15,pw01sde1004202602070820260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070820260815%2F6B,9-3-5
単勝,PASS_HTML,480,3,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,8
複勝,PASS_HTML,160,3,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,8
複勝,PASS_HTML,190,5,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,11
複勝,PASS_HTML,140,1,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,6
枠連,PASS_HTML,840,4,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,7-8
ワイド,PASS_HTML,660,12,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,8-11
ワイド,PASS_HTML,340,1,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,6-8
ワイド,PASS_HTML,640,11,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,6-11
馬連,PASS_HTML,1650,9,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,8-11
馬単,PASS_HTML,3190,16,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,8-11
3連複,PASS_HTML,2560,10,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,6-8-11
3連単,PASS_HTML,15810,67,2026-08-15,pw01sde1004202602070920260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602070920260815%2F20,8-11-6
単勝,QUARANTINED_HTML:track_condition,180,1,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9
複勝,QUARANTINED_HTML:track_condition,310,6,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,12
複勝,QUARANTINED_HTML:track_condition,620,9,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,15
枠連,QUARANTINED_HTML:track_condition,450,2,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,5-7
ワイド,QUARANTINED_HTML:track_condition,460,4,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9-12
ワイド,QUARANTINED_HTML:track_condition,820,8,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9-15
ワイド,QUARANTINED_HTML:track_condition,3250,30,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,12-15
馬連,QUARANTINED_HTML:track_condition,980,4,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9-12
馬単,QUARANTINED_HTML:track_condition,1130,4,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9-12
3連複,QUARANTINED_HTML:track_condition,5890,20,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9-12-15
3連単,QUARANTINED_HTML:track_condition,15690,47,2026-08-15,pw01sde1004202602071020260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071020260815%2F15,9-12-15
単勝,PASS_HTML,3780,10,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9
複勝,PASS_HTML,550,10,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9
複勝,PASS_HTML,150,2,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,10
複勝,PASS_HTML,130,1,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,18
枠連,PASS_HTML,9760,25,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,5-5
ワイド,PASS_HTML,2310,28,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9-10
ワイド,PASS_HTML,1520,18,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9-18
ワイド,PASS_HTML,350,1,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,10-18
馬連,PASS_HTML,9830,30,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9-10
馬単,PASS_HTML,24080,69,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9-10
3連複,PASS_HTML,7070,18,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9-10-18
3連単,PASS_HTML,83960,247,2026-08-15,pw01sde1004202602071120260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071120260815%2FCA,9-10-18
単勝,PASS_HTML,1070,4,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4
複勝,PASS_HTML,320,5,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4
複勝,PASS_HTML,170,2,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,13
複勝,PASS_HTML,420,9,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,5
枠連,PASS_HTML,630,3,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,2-7
ワイド,PASS_HTML,1040,12,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4-13
ワイド,PASS_HTML,3240,36,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4-5
ワイド,PASS_HTML,1180,15,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,5-13
馬連,PASS_HTML,2630,11,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4-13
馬単,PASS_HTML,6610,25,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4-13
3連複,PASS_HTML,12200,45,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4-5-13
3連単,PASS_HTML,93620,306,2026-08-15,pw01sde1004202602071220260815,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602071220260815%2F7F,4-13-5
単勝,QUARANTINED_HTML:track_condition,350,2,2026-08-16,pw01sde1004202602080320260816,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602080320260816%2F12,3
