bet_type,data_status,payout_per_100_yen,payout_popularity,race_date,race_id,source_url,winning_selection
枠連,PASS_HTML,790,4,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,6-8
ワイド,PASS_HTML,470,4,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,8-13
ワイド,PASS_HTML,670,6,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,2-13
ワイド,PASS_HTML,1990,24,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,2-8
馬連,PASS_HTML,1070,4,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,8-13
馬単,PASS_HTML,1450,4,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,13-8
3連複,PASS_HTML,4520,14,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,2-8-13
3連単,PASS_HTML,12520,36,2026-08-08,pw01sde1004202602050120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050120260808%2F6F,13-8-2
単勝,PASS_HTML,360,1,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,10
複勝,PASS_HTML,170,1,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,10
複勝,PASS_HTML,190,3,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,13
複勝,PASS_HTML,450,8,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,2
枠連,PASS_HTML,510,1,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,5-7
ワイド,PASS_HTML,440,2,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,10-13
ワイド,PASS_HTML,1010,9,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,2-10
ワイド,PASS_HTML,1580,18,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,2-13
馬連,PASS_HTML,940,2,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,10-13
馬単,PASS_HTML,1800,1,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,10-13
3連複,PASS_HTML,4590,9,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,2-10-13
3連単,PASS_HTML,19480,36,2026-08-09,pw01sde1001202601061120260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061120260809%2FE2,10-13-2
単勝,PASS_HTML,780,4,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,4
複勝,PASS_HTML,190,3,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,4
複勝,PASS_HTML,250,5,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,5
複勝,PASS_HTML,170,2,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,1
ワイド,PASS_HTML,500,9,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,4-5
ワイド,PASS_HTML,410,5,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,1-4
ワイド,PASS_HTML,500,8,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,1-5
馬連,PASS_HTML,2270,11,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,4-5
馬単,PASS_HTML,4960,20,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,4-5
3連複,PASS_HTML,2280,9,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,1-4-5
3連単,PASS_HTML,17500,69,2026-08-09,pw01sde1001202601061220260809,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1001202601061220260809%2F97,4-5-1
単勝,QUARANTINED_HTML:track_condition,360,2,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,13
複勝,QUARANTINED_HTML:track_condition,220,2,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,13
複勝,QUARANTINED_HTML:track_condition,530,5,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,9
複勝,QUARANTINED_HTML:track_condition,650,7,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,1
枠連,QUARANTINED_HTML:track_condition,2150,7,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,5-7
ワイド,QUARANTINED_HTML:track_condition,1240,12,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,9-13
ワイド,QUARANTINED_HTML:track_condition,1770,19,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,1-13
ワイド,QUARANTINED_HTML:track_condition,6530,37,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,1-9
馬連,QUARANTINED_HTML:track_condition,3850,11,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,9-13
馬単,QUARANTINED_HTML:track_condition,6750,16,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,13-9
3連複,QUARANTINED_HTML:track_condition,33320,68,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,1-9-13
3連単,QUARANTINED_HTML:track_condition,121940,245,2026-08-08,pw01sde1004202602050420260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050420260808%2F8E,13-9-1
単勝,QUARANTINED_HTML:track_condition,200,1,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3
複勝,QUARANTINED_HTML:track_condition,130,2,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,7
複勝,QUARANTINED_HTML:track_condition,420,7,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,5
枠連,QUARANTINED_HTML:track_condition,330,1,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3-7
ワイド,QUARANTINED_HTML:track_condition,180,1,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3-7
ワイド,QUARANTINED_HTML:track_condition,890,12,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3-5
ワイド,QUARANTINED_HTML:track_condition,1210,18,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,5-7
馬連,QUARANTINED_HTML:track_condition,360,1,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3-7
馬単,QUARANTINED_HTML:track_condition,630,1,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3-7
3連複,QUARANTINED_HTML:track_condition,2570,9,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3-5-7
3連単,QUARANTINED_HTML:track_condition,6950,20,2026-08-08,pw01sde1004202602050220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050220260808%2F24,3-7-5
単勝,PASS_HTML,430,3,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6
複勝,PASS_HTML,180,3,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6
複勝,PASS_HTML,790,8,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,11
複勝,PASS_HTML,220,4,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,12
枠連,PASS_HTML,1690,7,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,5-8
ワイド,PASS_HTML,1640,17,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6-11
ワイド,PASS_HTML,640,7,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6-12
ワイド,PASS_HTML,3740,26,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,11-12
馬連,PASS_HTML,6950,18,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6-11
馬単,PASS_HTML,9520,27,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6-11
3連複,PASS_HTML,17500,41,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6-11-12
3連単,PASS_HTML,95350,207,2026-08-08,pw01sde1004202602050320260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050320260808%2FD9,6-11-12
単勝,QUARANTINED_HTML:track_condition,190,1,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,11
複勝,QUARANTINED_HTML:track_condition,110,1,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,11
複勝,QUARANTINED_HTML:track_condition,970,11,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,5
複勝,QUARANTINED_HTML:track_condition,930,10,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,1
枠連,QUARANTINED_HTML:track_condition,500,1,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,3-6
ワイド,QUARANTINED_HTML:track_condition,2290,25,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,5-11
ワイド,QUARANTINED_HTML:track_condition,2540,30,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,1-11
ワイド,QUARANTINED_HTML:track_condition,17610,72,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,1-5
馬連,QUARANTINED_HTML:track_condition,8230,28,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,5-11
馬単,QUARANTINED_HTML:track_condition,7130,22,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,11-5
3連複,QUARANTINED_HTML:track_condition,65100,151,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,1-5-11
3連単,QUARANTINED_HTML:track_condition,178280,496,2026-08-08,pw01sde1004202602050520260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050520260808%2F43,11-5-1
単勝,PASS_HTML,150,1,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,8
複勝,PASS_HTML,110,1,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,8
複勝,PASS_HTML,110,2,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,2
複勝,PASS_HTML,180,4,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,10
枠連,PASS_HTML,170,1,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,2-7
ワイド,PASS_HTML,120,1,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,2-8
ワイド,PASS_HTML,390,6,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,8-10
ワイド,PASS_HTML,360,4,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,2-10
馬連,PASS_HTML,170,1,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,2-8
馬単,PASS_HTML,230,1,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,8-2
3連複,PASS_HTML,680,2,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,2-8-10
3連単,PASS_HTML,1610,5,2026-08-08,pw01sde1004202602050620260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050620260808%2FF8,8-2-10
単勝,PASS_HTML,240,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,5
複勝,PASS_HTML,110,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,5
複勝,PASS_HTML,110,3,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,7
複勝,PASS_HTML,110,2,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,2
枠連,PASS_HTML,310,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,5-7
ワイド,PASS_HTML,140,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,5-7
ワイド,PASS_HTML,170,2,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,2-5
ワイド,PASS_HTML,190,3,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,2-7
馬連,PASS_HTML,320,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,5-7
馬単,PASS_HTML,510,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,5-7
3連複,PASS_HTML,240,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,2-5-7
3連単,PASS_HTML,1010,1,2026-08-08,pw01sde1004202602050820260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050820260808%2F62,5-7-2
単勝,PASS_HTML,310,1,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4
複勝,PASS_HTML,160,1,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4
複勝,PASS_HTML,730,11,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,11
複勝,PASS_HTML,300,4,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,6
枠連,PASS_HTML,3940,19,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,2-6
ワイド,PASS_HTML,2790,32,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4-11
ワイド,PASS_HTML,820,4,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4-6
ワイド,PASS_HTML,5170,51,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,6-11
馬連,PASS_HTML,9880,33,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4-11
馬単,PASS_HTML,13720,47,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4-11
3連複,PASS_HTML,24670,71,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4-6-11
3連単,PASS_HTML,129850,388,2026-08-08,pw01sde1004202602050720260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050720260808%2FAD,4-11-6
単勝,QUARANTINED_HTML:track_condition,500,3,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4
複勝,QUARANTINED_HTML:track_condition,170,2,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4
複勝,QUARANTINED_HTML:track_condition,220,4,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,9
複勝,QUARANTINED_HTML:track_condition,250,5,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,5
枠連,QUARANTINED_HTML:track_condition,1300,4,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,3-5
ワイド,QUARANTINED_HTML:track_condition,700,6,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4-9
ワイド,QUARANTINED_HTML:track_condition,1130,11,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4-5
ワイド,QUARANTINED_HTML:track_condition,1670,20,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,5-9
馬連,QUARANTINED_HTML:track_condition,1750,6,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4-9
馬単,QUARANTINED_HTML:track_condition,3460,11,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4-9
3連複,QUARANTINED_HTML:track_condition,8400,26,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4-5-9
3連単,QUARANTINED_HTML:track_condition,36250,100,2026-08-08,pw01sde1004202602050920260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602050920260808%2F17,4-9-5
単勝,PASS_HTML,2310,7,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,17
複勝,PASS_HTML,450,7,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,17
複勝,PASS_HTML,160,1,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,18
複勝,PASS_HTML,330,6,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,13
枠連,PASS_HTML,1560,8,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,8-8
ワイド,PASS_HTML,970,10,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,17-18
ワイド,PASS_HTML,2030,19,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,13-17
ワイド,PASS_HTML,690,7,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,13-18
馬連,PASS_HTML,2680,9,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,17-18
馬単,PASS_HTML,6890,24,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,17-18
3連複,PASS_HTML,6590,19,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,13-17-18
3連単,PASS_HTML,50530,144,2026-08-08,pw01sde1004202602051120260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051120260808%2FC1,17-18-13
単勝,PASS_HTML,290,2,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,2
複勝,PASS_HTML,120,3,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,2
複勝,PASS_HTML,120,2,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,4
複勝,PASS_HTML,110,1,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,1
枠連,PASS_HTML,440,3,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,2-4
ワイド,PASS_HTML,210,3,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,2-4
ワイド,PASS_HTML,190,2,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,1-2
ワイド,PASS_HTML,170,1,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,1-4
馬連,PASS_HTML,460,3,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,2-4
馬単,PASS_HTML,890,4,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,2-4
3連複,PASS_HTML,370,1,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,1-2-4
3連単,PASS_HTML,2150,4,2026-08-08,pw01sde1004202602051020260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051020260808%2F0C,2-4-1
単勝,PASS_HTML,380,2,2026-08-08,pw01sde1004202602051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051220260808%2F76,3
複勝,PASS_HTML,170,2,2026-08-08,pw01sde1004202602051220260808,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1004202602051220260808%2F76,3
