body_weight_delta,carried_weight,corner_positions,course,data_status,distance_m,finish_position,horse_id,horse_name,horse_no,jockey,last3f,margin,meeting_day,meeting_no,popularity,race_category,race_class,race_date,race_id,race_name,race_no,race_rule,scheduled_start,sex_age,source_url,surface,time,track_condition,trainer,weather,weight_rule,平均1F,枠
494(+10),56.0,7  7,中京,QUARANTINED_HTML:track_condition,1200,2,pw01dud102022102939/8F,アオイレーギーナ,11,幸 英明,36.2,１,03,03,5,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:11.7,,宮地 貴稔,曇,定量,,
506(-4),58.0,7  7,中京,QUARANTINED_HTML:track_condition,1200,3,pw01dud102021100158/4A,ダノンモンテローザ,6,田山 旺佑,36.2,ハナ,03,03,6,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,せん5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:11.7,,茶木 太樹,曇,定量,,
466(-8),56.0,10  10,中京,QUARANTINED_HTML:track_condition,1200,4,pw01dud102022110001/FE,シルフズミスチーフ,4,岩田 望来,36.3,２,03,03,2,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:12.1,,池江 泰寿,曇,定量,,
532(0),58.0,10  10,中京,QUARANTINED_HTML:track_condition,1200,5,pw01dud102019101399/43,ザウリ,2,田口 貫太,36.4,クビ,03,03,8,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:12.1,,森田 直行,曇,定量,,
506(-6),58.0,13  13,中京,QUARANTINED_HTML:track_condition,1200,6,pw01dud102019100871/91,ブルーノート,8,松若 風馬,36.4,２ 1/2,03,03,13,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:12.5,,梅田 智之,曇,定量,,
466(-2),56.0,2  2,中京,QUARANTINED_HTML:track_condition,1200,7,pw01dud102022105748/97,リードプリンシパル,10,川端 海翼,37.4,クビ,03,03,12,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:12.5,,天間 昭一,曇,定量,,
490(+2),58.0,12  12,中京,QUARANTINED_HTML:track_condition,1200,8,pw01dud102021105849/AF,オコタンペ,3,富田 暁,36.7,クビ,03,03,7,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:12.6,,須貝 尚介,曇,定量,,
488(-4),56.0,3  4,中京,QUARANTINED_HTML:track_condition,1200,9,pw01dud102023100670/DF,ルクスレイモンド,5,坂井 瑠星,37.6,１ 3/4,03,03,1,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:12.9,,上原 佑紀,曇,定量,,
534(0),58.0,3  4,中京,QUARANTINED_HTML:track_condition,1200,10,pw01dud102021100786/BA,ゲーベル,13,吉村 誠之助,37.8,１／２,03,03,9,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:13.0,,渡辺 薫彦,曇,定量,,
454(-2),56.0,1  1,中京,QUARANTINED_HTML:track_condition,1200,11,pw01dud102021103299/FB,シアター,9,長岡 禎仁,38.1,クビ,03,03,10,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:13.1,,茶木 太樹,曇,定量,,
436(+2),56.0,7  7,中京,QUARANTINED_HTML:track_condition,1200,12,pw01dud102021105976/B7,ローマンレイク,7,角田 大和,37.7,クビ,03,03,11,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:13.1,,松永 幹夫,曇,定量,,
498(+12),58.0,3  3,中京,QUARANTINED_HTML:track_condition,1200,13,pw01dud102022106923/89,バッハアルプゼー,12,西村 淳也,38.4,３,03,03,4,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030620260829,清洲特別,06,（混合）［指定］,15時01分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030620260829%2F92,ダート,1:13.6,,橋口 慎介,曇,定量,,
498(0),58.0,9  8,中京,PASS_HTML,1400,1,pw01dud102022104694/FB,ブルクトーア,4,亀田 温心,33.4,,03,03,8,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:19.8,良,長谷川 浩大,曇,定量,,
472(+8),58.0,13  13,中京,PASS_HTML,1400,2,pw01dud102021106369/C9,チャンネルトンネル,5,団野 大成,33.0,ハナ,03,03,3,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:19.8,良,福永 祐一,曇,定量,,
468(+2),56.0,5  4,中京,PASS_HTML,1400,3,pw01dud102022105435/9B,ボンヌソワレ,1,川田 将雅,33.9,１,03,03,2,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:19.9,良,宮田 敬介,曇,定量,,
474(+4),58.0,4  4,中京,PASS_HTML,1400,4,pw01dud102022106123/01,ガンマジーティーピ,14,西村 淳也,34.0,クビ,03,03,5,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.0,良,渡辺 薫彦,曇,定量,,
510(-2),58.0,10  10,中京,PASS_HTML,1400,5,pw01dud102022101573/6A,ポッドロワール,10,岩田 望来,33.5,１／２,03,03,1,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.1,良,畠山 吉宏,曇,定量,,
426(-2),56.0,12  10,中京,PASS_HTML,1400,6,pw01dud102021104941/59,セシリエプラージュ,6,M.デムーロ,33.6,１,03,03,10,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.2,良,中村 直也,曇,定量,,
510(+2),58.0,2  2,中京,PASS_HTML,1400,7,pw01dud102021103312/87,ロードマイライフ,2,長岡 禎仁,34.5,クビ,03,03,11,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.3,良,佐藤 悠太,曇,定量,,
480(-2),58.0,13  13,中京,PASS_HTML,1400,8,pw01dud102020110039/AE,ユハンヌス,13,吉村 誠之助,33.5,アタマ,03,03,6,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.3,良,大久保 龍志,曇,定量,,
486(+2),56.0,2  2,中京,PASS_HTML,1400,9,pw01dud102021105202/24,ポエットリー,12,富田 暁,34.5,クビ,03,03,12,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.3,良,平田 修,曇,定量,,
482(-4),55.0,1  1,中京,PASS_HTML,1400,10,pw01dud102023110065/B6,ユウファラオ,15,中井 裕二,34.9,１／２,03,03,4,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.4,良,森 秀行,曇,定量,,
474(-2),56.0,7  6,中京,PASS_HTML,1400,11,pw01dud102021101019/3B,コト,7,田口 貫太,34.2,１／２,03,03,9,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.5,良,野中 賢二,曇,定量,,
492(-2),58.0,7  8,中京,PASS_HTML,1400,12,pw01dud102021105812/5A,ビップジーニー,3,田山 旺佑,34.1,ハナ,03,03,13,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.5,良,松下 武士,曇,定量,,
482(0),58.0,13  13,中京,PASS_HTML,1400,13,pw01dud102019106739/52,ダークエクリプス,8,松若 風馬,33.7,１／２,03,03,15,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.6,良,今野 貞一,曇,定量,,
488(-2),58.0,10  10,中京,PASS_HTML,1400,14,pw01dud102020100906/10,フライングブレード,11,幸 英明,34.1,クビ,03,03,14,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.7,良,飯田 祐史,曇,定量,,
474(+6),58.0,6  6,中京,PASS_HTML,1400,15,pw01dud102022106603/D6,モジャーリオ,9,菱田 裕二,34.6,３／４,03,03,7,3歳以上,3勝クラス,2026-08-29,pw01sde1007202603030720260829,長篠ステークス,07,（混合）（特指）,15時35分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030720260829%2F47,芝,1:20.8,良,斎藤 誠,曇,定量,,
498(-2),53.0,3  3,中京,PASS_HTML,1400,1,pw01dud102023106431/4A,トライアンフパス,6,松若 風馬,33.2,,03,03,2,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:19.6,良,宮 徹,曇,定量,,
496(-10),56.0,4  4,中京,PASS_HTML,1400,2,pw01dud102021105659/5D,アムールリーベ,4,荻野 琢真,33.2,クビ,03,03,8,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:19.7,良,宮地 貴稔,曇,定量,,
448(+2),56.0,9  10,中京,PASS_HTML,1400,3,pw01dud102022104647/04,エーデルヴェーグ,9,岩田 望来,32.6,クビ,03,03,3,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:19.7,良,田中 克典,曇,定量,,
486(0),56.0,2  2,中京,PASS_HTML,1400,4,pw01dud102022100642/09,キャッスルレイク,8,田口 貫太,33.6,クビ,03,03,5,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:19.8,良,松下 武士,曇,定量,,
466(+2),56.0,1  1,中京,PASS_HTML,1400,5,pw01dud102022104121/3D,カウンティフェア,1,田山 旺佑,34.0,１ 1/2,03,03,9,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.0,良,高野 友和,曇,定量,,
458(-6),56.0,6  5,中京,PASS_HTML,1400,6,pw01dud102021105540/11,サロニコス,3,西村 淳也,33.5,１／２,03,03,10,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.1,良,松下 武士,曇,定量,,
540(-8),58.0,8  8,中京,PASS_HTML,1400,7,pw01dud102022102153/75,ダガーリング,14,坂井 瑠星,33.2,クビ,03,03,1,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.1,良,柴田 卓,曇,定量,,
528(+20),58.0,6  5,中京,PASS_HTML,1400,8,pw01dud102021105584/1D,ツーネサーン,2,富田 暁,33.5,クビ,03,03,7,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牡5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.2,良,矢作 芳人,曇,定量,,
484(+14),56.0,9  8,中京,PASS_HTML,1400,9,pw01dud102022104180/2A,ワンコールアウェイ,10,吉村 誠之助,33.3,アタマ,03,03,4,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.2,良,杉山 晴紀,曇,定量,,
454(-8),58.0,11  11,中京,PASS_HTML,1400,10,pw01dud102018104534/47,アスクキングコング,11,藤懸 貴志,33.1,１,03,03,13,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,せん8,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.3,良,梅田 智之,曇,定量,,
506(-4),58.0,5  5,中京,PASS_HTML,1400,11,pw01dud102020105299/4D,リアライズ,7,角田 大和,34.1,２,03,03,6,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牡6,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.7,良,石橋 守,曇,定量,,
460(+10),56.0,13  13,中京,PASS_HTML,1400,12,pw01dud102019106280/A2,サクラオーラ,5,酒井 学,33.5,１ 1/4,03,03,11,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝7,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:20.9,良,河嶋 宏樹,曇,定量,,
452(-2),58.0,14  14,中京,PASS_HTML,1400,13,pw01dud102018103473/F4,サヴァビアン,12,秋山 稔樹,33.4,１,03,03,14,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牡8,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:21.0,良,新開 幸一,曇,定量,,
476(0),56.0,11  11,中京,PASS_HTML,1400,14,pw01dud102022104597/23,モンテディアーナ,13,団野 大成,35.6,大差,03,03,12,3歳以上,2勝クラス,2026-08-29,pw01sde1007202603030820260829,桑名特別,08,（混合）［指定］,16時10分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030820260829%2FFC,芝,1:22.8,良,四位 洋文,曇,定量,,
458(+8),51.0,1  1  1  1,中京,QUARANTINED_HTML:track_condition,1800,1,pw01dud102023104372/EE,セレーノ,4,◇永島 まなみ,37.2,,03,03,2,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:54.5,,高橋 亮,曇,定量,,
466(-2),53.0,3  3  2  3,中京,QUARANTINED_HTML:track_condition,1800,2,pw01dud102023105462/FE,クラテロス,5,岩田 望来,37.3,１ 1/4,03,03,4,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:54.7,,寺島 良,曇,定量,,
456(+8),56.0,4  4  5  5,中京,QUARANTINED_HTML:track_condition,1800,3,pw01dud102022106185/47,ラグナトーレ,1,中井 裕二,37.1,ハナ,03,03,8,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:54.7,,角田 晃一,曇,定量,,
464(-4),56.0,6  6  2  3,中京,QUARANTINED_HTML:track_condition,1800,4,pw01dud102022105794/1B,ラテライト,6,菱田 裕二,37.3,ハナ,03,03,5,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:54.7,,橋田 宜長,曇,定量,,
452(+6),54.0,2  2  2  2,中京,QUARANTINED_HTML:track_condition,1800,5,pw01dud102021103293/49,リアンクトワ,7,△柴田 裕一郎,37.3,クビ,03,03,7,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:54.7,,辻野 泰之,曇,定量,,
514(+2),53.0,9  8  5  7,中京,QUARANTINED_HTML:track_condition,1800,6,pw01dud102023106568/D0,メイショウアカリ,9,太宰 啓介,37.9,５,03,03,1,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:55.6,,松下 武士,曇,定量,,
436(-4),52.0,4  4  5  8,中京,QUARANTINED_HTML:track_condition,1800,7,pw01dud102023102701/F1,ブラッドムーン,2,☆田山 旺佑,38.1,１,03,03,6,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:55.8,,宮本 博,曇,定量,,
486(-4),53.0,7  7  5  5,中京,QUARANTINED_HTML:track_condition,1800,8,pw01dud102023103169/B2,シエーナカラー,8,酒井 学,38.1,アタマ,03,03,3,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:55.8,,北出 成人,曇,定量,,
492(+2),56.0,7  8  9  9,中京,QUARANTINED_HTML:track_condition,1800,9,pw01dud102022105954/3D,コンテナライン,3,鮫島 良太,38.4,５,03,03,9,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603030920260829,3歳以上1勝クラス,09,牝［指定］,16時45分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603030920260829%2FB1,ダート,1:56.6,,牧浦 充徳,曇,定量,,
452(+12),53.0,10  10,中京,QUARANTINED_HTML:track_condition,1400,1,pw01dud102023104060/65,ジャンヌドゥレーヴ,16,中井 裕二,36.5,,03,03,2,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.3,,角田 晃一,曇,定量,,
422(+4),52.0,6  6,中京,QUARANTINED_HTML:track_condition,1400,2,pw01dud102023105027/39,タイニーワンダー,4,☆田山 旺佑,36.7,クビ,03,03,1,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.3,,四位 洋文,曇,定量,,
464(+6),58.0,3  3,中京,QUARANTINED_HTML:track_condition,1400,3,pw01dud102022103229/17,ウォーターパラディ,7,国分 恭介,37.0,１,03,03,11,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.5,,岡田 稲男,曇,定量,,
518(+2),55.0,3  3,中京,QUARANTINED_HTML:track_condition,1400,4,pw01dud102023110029/42,ジューンセクレタ,6,富田 暁,37.1,ハナ,03,03,3,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.5,,武 英智,曇,定量,,
444(-2),55.0,6  6,中京,QUARANTINED_HTML:track_condition,1400,5,pw01dud102023106323/EF,ワイドグンサ,1,西村 淳也,37.0,１／２,03,03,4,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.6,,庄野 靖志,曇,定量,,
442(-6),51.0,2  2,中京,QUARANTINED_HTML:track_condition,1400,6,pw01dud102023101004/04,ハンザキ,14,◇永島 まなみ,37.3,クビ,03,03,13,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.6,,高橋 義忠,曇,定量,,
500(+10),58.0,10  10,中京,QUARANTINED_HTML:track_condition,1400,7,pw01dud102022103634/AC,メイショウサトノヒ,8,幸 英明,36.9,３／４,03,03,14,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牡4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.8,,長谷川 浩大,曇,定量,,
460(-4),53.0,16  16,中京,QUARANTINED_HTML:track_condition,1400,8,pw01dud102023100566/50,ハッピーラブソング,3,菱田 裕二,36.5,１／２,03,03,16,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.9,,牧浦 充徳,曇,定量,,
492(+2),53.0,6  6,中京,QUARANTINED_HTML:track_condition,1400,9,pw01dud102022105011/EB,リンゲルブルーメ,10,▲川端 海翼,37.3,クビ,03,03,7,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:24.9,,佐藤 悠太,曇,定量,,
460(-2),58.0,13  13,中京,QUARANTINED_HTML:track_condition,1400,10,pw01dud102022101403/C9,タイセイレグノ,15,国分 優作,36.8,１／２,03,03,12,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,せん4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:25.0,,浜田 多実雄,曇,定量,,
480(+3),56.0,13  13,中京,QUARANTINED_HTML:track_condition,1400,11,pw01dud102022110082/F1,パヴィーア,2,岩田 望来,36.9,ハナ,03,03,6,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:25.0,,田中 克典,曇,定量,,
452(0),56.0,13  15,中京,QUARANTINED_HTML:track_condition,1400,12,pw01dud102022104391/0F,ヴィヴァシャス,5,角田 大和,36.9,アタマ,03,03,15,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝4,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:25.0,,笹田 和秀,曇,定量,,
502(+8),56.0,10  12,中京,QUARANTINED_HTML:track_condition,1400,13,pw01dud102021100540/66,アルプスオジョー,11,田口 貫太,37.5,２ 1/2,03,03,8,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝5,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:25.4,,手塚 貴徳,曇,定量,,
516(+5),53.0,1  1,中京,QUARANTINED_HTML:track_condition,1400,14,pw01dud102023100978/0A,マダムカマラード,12,秋山 稔樹,38.6,２ 1/2,03,03,5,3歳以上,1勝クラス,2026-08-29,pw01sde1007202603031020260829,3歳以上1勝クラス,10,（混合）［指定］,17時15分,牝3,https://www.jra.go.jp/JRADB/accessS.html?CNAME=pw01sde1007202603031020260829%2FA6,ダート,1:25.8,,宮 徹,曇,定量,,
